dep_station,dep_time
heroes,5365
heroes,5366
heroes,5366
heroes,5367
heroes,5367
heroes,5368
heroes,5368
heroes,5369
heroes,5369
heroes,5369
heroes,5369
heroes,5369
heroes,5370
heroes,5370
heroes,5371
heroes,5371
heroes,5374
heroes,5375
heroes,5376
heroes,5377
heroes,5377
heroes,5380
heroes,5382
heroes,5383
heroes,5383
heroes,5385
heroes,5386
heroes,5386
heroes,5387
heroes,5387
heroes,5388
heroes,5389
heroes,5390
heroes,5390
heroes,5391
heroes,5393
heroes,5393
heroes,5393
heroes,5394
heroes,5395
heroes,5395
heroes,5397
heroes,5397
heroes,5397
heroes,5402
heroes,5404
heroes,5406
heroes,5406
heroes,5407
heroes,5407
heroes,5408
heroes,5408
heroes,5410
heroes,5411
heroes,5411
heroes,5413
heroes,5415
heroes,5415
heroes,5417
heroes,5420
heroes,5422
heroes,5424
heroes,5426
heroes,5428
heroes,5431
heroes,5432
heroes,5433
heroes,5435
heroes,5436
heroes,5437
heroes,5437
heroes,5437
heroes,5438
heroes,5439
heroes,5440
heroes,5440
heroes,5440
heroes,5440
heroes,5442
heroes,5442
heroes,5442
heroes,5442
heroes,5443
heroes,5444
heroes,5444
heroes,5445
heroes,5446
heroes,5446
heroes,5446
heroes,5448
heroes,5449
heroes,5450
heroes,5450
heroes,5451
heroes,5452
heroes,5452
heroes,5452
heroes,5452
heroes,5452
heroes,5453
heroes,5453
heroes,5453
heroes,5453
heroes,5456
heroes,5456
heroes,5457
heroes,5458
heroes,5459
heroes,5460
heroes,5460
heroes,5460
heroes,5460
heroes,5460
heroes,5461
heroes,5461
heroes,5462
heroes,5465
heroes,5466
heroes,5466
heroes,5467
heroes,5468
heroes,5470
heroes,5472
heroes,5473
heroes,5473
heroes,5474
heroes,5475
heroes,5476
heroes,5481
heroes,5481
heroes,5481
heroes,5485
heroes,5486
heroes,5486
heroes,5487
heroes,5487
heroes,5488
heroes,5488
heroes,5490
heroes,5490
heroes,5490
heroes,5491
heroes,5491
heroes,5492
heroes,5493
heroes,5493
heroes,5493
heroes,5494
heroes,5496
heroes,5498
heroes,5499
heroes,5499
heroes,5500
heroes,5501
heroes,5502
heroes,5503
heroes,5504
heroes,5504
heroes,5505
heroes,5505
heroes,5507
heroes,5507
heroes,5507
heroes,5508
heroes,5510
heroes,5510
heroes,5511
heroes,5511
heroes,5513
heroes,5515
heroes,5519
heroes,5519
heroes,5520
heroes,5521
heroes,5522
heroes,5522
heroes,5523
heroes,5523
heroes,5527
heroes,5528
heroes,5528
heroes,5528
heroes,5529
heroes,5533
heroes,5536
heroes,5538
heroes,5538
heroes,5538
heroes,5540
heroes,5541
heroes,5542
heroes,5543
heroes,5546
heroes,5547
heroes,5547
heroes,5548
heroes,5549
heroes,5550
heroes,5552
heroes,5554
heroes,5556
heroes,5556
heroes,5556
heroes,5560
heroes,5562
heroes,5566
heroes,5567
heroes,5568
heroes,5569
heroes,5569
heroes,5570
heroes,5574
heroes,5574
heroes,5575
heroes,5576
heroes,5578
heroes,5578
heroes,5579
heroes,5580
heroes,5581
heroes,5582
heroes,5583
heroes,5584
heroes,5587
heroes,5587
heroes,5589
heroes,5591
heroes,5596
heroes,5597
heroes,5598
heroes,5601
heroes,5605
heroes,5605
heroes,5605
heroes,5605
heroes,5605
heroes,5606
heroes,5607
heroes,5608
heroes,5609
heroes,5609
heroes,5609
heroes,5609
heroes,5610
heroes,5611
heroes,5612
heroes,5612
heroes,5613
heroes,5613
heroes,5613
heroes,5614
heroes,5614
heroes,5614
heroes,5614
heroes,5614
heroes,5614
heroes,5614
heroes,5615
heroes,5615
heroes,5617
heroes,5617
heroes,5618
heroes,5618
heroes,5618
heroes,5619
heroes,5619
heroes,5620
heroes,5621
heroes,5621
heroes,5622
heroes,5623
heroes,5624
heroes,5624
heroes,5624
heroes,5627
heroes,5627
heroes,5628
heroes,5628
heroes,5628
heroes,5628
heroes,5629
heroes,5630
heroes,5630
heroes,5630
heroes,5630
heroes,5631
heroes,5631
heroes,5632
heroes,5635
heroes,5636
heroes,5636
heroes,5637
heroes,5637
heroes,5637
heroes,5638
heroes,5638
heroes,5638
heroes,5639
heroes,5640
heroes,5641
heroes,5641
heroes,5641
heroes,5642
heroes,5642
heroes,5643
heroes,5644
heroes,5645
heroes,5645
heroes,5647
heroes,5650
heroes,5651
heroes,5652
heroes,5652
heroes,5653
heroes,5654
heroes,5655
heroes,5656
heroes,5657
heroes,5658
heroes,5658
heroes,5659
heroes,5659
heroes,5659
heroes,5659
heroes,5661
heroes,5661
heroes,5662
heroes,5663
heroes,5663
heroes,5663
heroes,5664
heroes,5666
heroes,5667
heroes,5667
heroes,5667
heroes,5668
heroes,5668
heroes,5670
heroes,5671
heroes,5672
heroes,5672
heroes,5673
heroes,5674
heroes,5674
heroes,5674
heroes,5678
heroes,5679
heroes,5680
heroes,5681
heroes,5681
heroes,5682
heroes,5682
heroes,5684
heroes,5684
heroes,5685
heroes,5686
heroes,5686
heroes,5687
heroes,5688
heroes,5689
heroes,5692
heroes,5693
heroes,5694
heroes,5695
heroes,5695
heroes,5697
heroes,5697
heroes,5698
heroes,5701
heroes,5701
heroes,5701
heroes,5701
heroes,5702
heroes,5703
heroes,5705
heroes,5706
heroes,5706
heroes,5707
heroes,5707
heroes,5708
heroes,5709
heroes,5711
heroes,5711
heroes,5711
heroes,5711
heroes,5712
heroes,5712
heroes,5714
heroes,5714
heroes,5714
heroes,5716
heroes,5717
heroes,5717
heroes,5718
heroes,5718
