Timestamp,DeviceID,ReceiverID,RSSI,Event
04:02:02.529,d0034b3436f5,001bc5094b58fb23,154,disappearance
04:02:03.554,b03495406193,001bc5094b58fb23,161,keep-alive
04:02:10.909,48c818660a45,001bc5094b58fb23,155,appearance
04:02:03.554,b03495406193,001bc5094b58fb23,161,disappearance
04:02:04.249,724bed3ed743,001bc5094b58fb23,164,disappearance
04:02:04.478,60dd3efb220f,001bc5094b58fb23,198,disappearance
04:02:13.338,2bb9afabd3d9,001bc5094b58fb23,164,keep-alive
04:02:12.943,d0034b3436f5,001bc5094b58fb23,155,appearance
04:02:12.954,616d5166dfb9,001bc5094b58fb23,159,appearance
04:02:14.748,b03495406193,001bc5094b58fb23,155,appearance
04:02:15.310,1c1ac0ac354a,001bc5094b58fb23,191,keep-alive
04:02:15.939,1c1ac0871034,001bc5094b58fb23,163,keep-alive
04:02:15.710,17a4c80093a0,001bc5094b58fb23,164,keep-alive
04:02:15.868,d0034be7f942,001bc5094b58fb23,164,keep-alive
04:02:15.102,f877b8106fc3,001bc5094b58fb23,159,keep-alive
04:02:10.909,48c818660a45,001bc5094b58fb23,155,keep-alive
04:02:18.656,616d5166dfb9,001bc5094b58fb23,164,keep-alive
04:02:19.007,2bb9afabd3d9,001bc5094b58fb23,156,keep-alive
04:02:10.909,48c818660a45,001bc5094b58fb23,155,disappearance
04:02:16.607,d0034b3436f5,001bc5094b58fb23,167,keep-alive
04:02:14.748,b03495406193,001bc5094b58fb23,155,keep-alive
04:02:19.518,1c1ac0ac354a,001bc5094b58fb23,190,keep-alive
04:02:20.816,1c1ac0913c30,001bc5094b58fb23,154,appearance
04:02:21.991,1c1ac0871034,001bc5094b58fb23,167,keep-alive
04:02:21.739,17a4c80093a0,001bc5094b58fb23,162,keep-alive
04:02:21.708,d0034be7f942,001bc5094b58fb23,165,keep-alive
04:02:21.718,58933bf183e0,001bc5094b58fb23,163,appearance
04:02:21.770,f877b8106fc3,001bc5094b58fb23,160,keep-alive
04:02:14.748,b03495406193,001bc5094b58fb23,155,disappearance
04:02:23.003,616d5166dfb9,001bc5094b58fb23,153,keep-alive
04:02:23.396,2bb9afabd3d9,001bc5094b58fb23,158,keep-alive
04:02:21.721,d0034b3436f5,001bc5094b58fb23,165,keep-alive
04:02:25.021,1c1ac0ac354a,001bc5094b58fb23,192,keep-alive
04:02:20.816,1c1ac0913c30,001bc5094b58fb23,154,keep-alive
04:02:27.674,58933bf183e0,001bc5094b58fb23,165,keep-alive
04:02:27.513,f877b8106fc3,001bc5094b58fb23,160,keep-alive
04:02:27.017,b03495406193,001bc5094b58fb23,165,appearance
04:02:27.484,1c1ac0871034,001bc5094b58fb23,164,keep-alive
04:02:28.310,17a4c80093a0,001bc5094b58fb23,164,keep-alive
04:02:26.456,d0034be7f942,001bc5094b58fb23,163,keep-alive
04:02:20.816,1c1ac0913c30,001bc5094b58fb23,154,disappearance
04:02:21.721,d0034b3436f5,001bc5094b58fb23,165,keep-alive
04:02:28.157,616d5166dfb9,001bc5094b58fb23,162,keep-alive
04:02:23.396,2bb9afabd3d9,001bc5094b58fb23,158,keep-alive
04:02:30.340,1c1ac0ac354a,001bc5094b58fb23,188,keep-alive
04:02:21.721,d0034b3436f5,001bc5094b58fb23,165,disappearance
04:02:31.429,d0034b3436f5,001bc5094b58fb23,153,appearance
04:02:23.396,2bb9afabd3d9,001bc5094b58fb23,158,disappearance
04:02:31.359,f877b8106fc3,001bc5094b58fb23,160,keep-alive
04:02:32.886,b03495406193,001bc5094b58fb23,158,keep-alive
04:02:33.354,1c1ac0871034,001bc5094b58fb23,162,keep-alive
04:02:33.067,17a4c80093a0,001bc5094b58fb23,164,keep-alive
04:02:33.408,d0034be7f942,001bc5094b58fb23,164,keep-alive
04:02:33.651,58933bf183e0,001bc5094b58fb23,161,keep-alive
04:02:34.143,616d5166dfb9,001bc5094b58fb23,157,keep-alive
04:02:36.748,1c1ac0ac354a,001bc5094b58fb23,195,keep-alive
04:02:36.378,1c1ac0913c30,001bc5094b58fb23,156,appearance
04:02:31.429,d0034b3436f5,001bc5094b58fb23,153,keep-alive
04:02:37.704,f877b8106fc3,001bc5094b58fb23,159,keep-alive
04:02:36.364,b03495406193,001bc5094b58fb23,157,keep-alive
04:02:39.394,1c1ac0871034,001bc5094b58fb23,162,keep-alive
04:02:38.565,17a4c80093a0,001bc5094b58fb23,164,keep-alive
04:02:38.549,d0034be7f942,001bc5094b58fb23,160,keep-alive
04:02:38.498,58933bf183e0,001bc5094b58fb23,162,keep-alive
04:02:38.206,616d5166dfb9,001bc5094b58fb23,154,keep-alive
04:02:31.429,d0034b3436f5,001bc5094b58fb23,153,disappearance
04:02:41.511,2bb9afabd3d9,001bc5094b58fb23,158,appearance
04:02:42.790,1c1ac0ac354a,001bc5094b58fb23,194,keep-alive
04:02:42.971,1c1ac0913c30,001bc5094b58fb23,154,keep-alive
04:02:43.969,1c1ac0871034,001bc5094b58fb23,166,keep-alive
04:02:44.237,17a4c80093a0,001bc5094b58fb23,161,keep-alive
04:02:43.864,d0034be7f942,001bc5094b58fb23,161,keep-alive
04:02:44.795,f877b8106fc3,001bc5094b58fb23,161,keep-alive
04:02:36.364,b03495406193,001bc5094b58fb23,157,keep-alive
04:02:42.855,58933bf183e0,001bc5094b58fb23,159,keep-alive
04:02:43.644,616d5166dfb9,001bc5094b58fb23,163,keep-alive
04:02:36.364,b03495406193,001bc5094b58fb23,157,disappearance
04:02:42.971,1c1ac0913c30,001bc5094b58fb23,154,keep-alive
04:02:46.454,2bb9afabd3d9,001bc5094b58fb23,165,keep-alive
04:02:48.117,1c1ac0ac354a,001bc5094b58fb23,187,keep-alive
04:02:47.918,b03495406193,001bc5094b58fb23,148,appearance
04:02:47.633,1c1ac0871034,001bc5094b58fb23,165,keep-alive
04:02:50.273,17a4c80093a0,001bc5094b58fb23,163,keep-alive
04:02:49.904,d0034be7f942,001bc5094b58fb23,161,keep-alive
04:02:49.081,616d5166dfb9,001bc5094b58fb23,163,keep-alive
04:02:50.390,f877b8106fc3,001bc5094b58fb23,159,keep-alive
04:02:50.998,58933bf183e0,001bc5094b58fb23,164,keep-alive
04:02:50.838,1c1ac0913c30,001bc5094b58fb23,155,disappearance
04:02:52.709,2bb9afabd3d9,001bc5094b58fb23,162,keep-alive
04:02:53.554,d0034b3436f5,001bc5094b58fb23,157,appearance
04:02:54.696,1c1ac0ac354a,001bc5094b58fb23,187,keep-alive
04:02:53.793,b03495406193,001bc5094b58fb23,158,keep-alive
04:02:54.847,1c1ac0913c30,001bc5094b58fb23,158,appearance
04:02:55.056,616d5166dfb9,001bc5094b58fb23,158,keep-alive
04:02:54.269,f877b8106fc3,001bc5094b58fb23,163,keep-alive
04:02:55.667,1c1ac0871034,001bc5094b58fb23,165,keep-alive
04:02:55.408,17a4c80093a0,001bc5094b58fb23,161,keep-alive
04:02:56.314,d0034be7f942,001bc5094b58fb23,161,keep-alive
04:02:54.536,58933bf183e0,001bc5094b58fb23,169,keep-alive
04:02:52.709,2bb9afabd3d9,001bc5094b58fb23,162,keep-alive
04:02:53.554,d0034b3436f5,001bc5094b58fb23,157,keep-alive
04:03:00.013,1c1ac0ac354a,001bc5094b58fb23,192,keep-alive
04:02:54.847,1c1ac0913c30,001bc5094b58fb23,158,keep-alive
04:02:59.837,b03495406193,001bc5094b58fb23,155,keep-alive
04:02:59.956,616d5166dfb9,001bc5094b58fb23,153,keep-alive
04:03:01.001,f877b8106fc3,001bc5094b58fb23,157,keep-alive
04:03:01.451,17a4c80093a0,001bc5094b58fb23,168,keep-alive
04:03:01.070,d0034be7f942,001bc5094b58fb23,163,keep-alive
04:03:02.066,1c1ac0871034,001bc5094b58fb23,164,keep-alive
04:02:52.709,2bb9afabd3d9,001bc5094b58fb23,162,disappearance
04:02:53.554,d0034b3436f5,001bc5094b58fb23,157,disappearance
04:02:54.536,58933bf183e0,001bc5094b58fb23,169,keep-alive
04:02:54.536,58933bf183e0,001bc5094b58fb23,169,disappearance
04:02:54.847,1c1ac0913c30,001bc5094b58fb23,158,disappearance
04:03:04.945,1c1ac0ac354a,001bc5094b58fb23,186,keep-alive
04:02:59.837,b03495406193,001bc5094b58fb23,155,keep-alive
04:03:05.088,f877b8106fc3,001bc5094b58fb23,156,keep-alive
04:03:05.695,58933bf183e0,001bc5094b58fb23,155,appearance
04:03:06.479,616d5166dfb9,001bc5094b58fb23,154,keep-alive
04:03:06.028,1c1ac0913c30,001bc5094b58fb23,166,appearance
04:03:07.006,1c1ac0871034,001bc5094b58fb23,169,keep-alive
04:03:07.317,17a4c80093a0,001bc5094b58fb23,167,keep-alive
04:03:06.204,d0034be7f942,001bc5094b58fb23,162,keep-alive
04:02:59.837,b03495406193,001bc5094b58fb23,155,disappearance
04:03:10.621,1c1ac0ac354a,001bc5094b58fb23,190,keep-alive
04:03:10.814,616d5166dfb9,001bc5094b58fb23,156,keep-alive
04:03:10.955,d0034b3436f5,001bc5094b58fb23,154,appearance
04:03:11.904,f877b8106fc3,001bc5094b58fb23,160,keep-alive
04:03:10.309,1c1ac0871034,001bc5094b58fb23,162,keep-alive
04:03:12.444,17a4c80093a0,001bc5094b58fb23,164,keep-alive
04:03:12.430,d0034be7f942,001bc5094b58fb23,164,keep-alive
04:03:12.103,58933bf183e0,001bc5094b58fb23,166,keep-alive
04:03:06.028,1c1ac0913c30,001bc5094b58fb23,166,keep-alive
04:03:06.028,1c1ac0913c30,001bc5094b58fb23,166,disappearance
04:03:14.257,b03495406193,001bc5094b58fb23,157,appearance
04:03:16.308,1c1ac0ac354a,001bc5094b58fb23,191,keep-alive
04:03:16.737,58933bf183e0,001bc5094b58fb23,169,keep-alive
04:03:17.341,616d5166dfb9,001bc5094b58fb23,154,keep-alive
04:03:10.955,d0034b3436f5,001bc5094b58fb23,154,keep-alive
04:03:17.142,f877b8106fc3,001bc5094b58fb23,157,keep-alive
04:03:16.733,1c1ac0871034,001bc5094b58fb23,162,keep-alive
04:03:17.558,17a4c80093a0,001bc5094b58fb23,163,keep-alive
04:03:17.923,d0034be7f942,001bc5094b58fb23,164,keep-alive
04:03:10.955,d0034b3436f5,001bc5094b58fb23,154,disappearance
04:03:18.652,b03495406193,001bc5094b58fb23,154,keep-alive
04:03:19.467,2bb9afabd3d9,001bc5094b58fb23,165,appearance
04:03:21.444,1c1ac0ac354a,001bc5094b58fb23,188,keep-alive
04:03:22.406,1c1ac0871034,001bc5094b58fb23,163,keep-alive
04:03:22.719,58933bf183e0,001bc5094b58fb23,166,keep-alive
