Timestamp,DeviceID,ReceiverID,RSSI,Event
03:44:43.973,2bb9afabd3d9,001bc5094bf79c86,172,keep-alive
03:44:44.001,d0034be7f942,001bc5094bf79c86,172,keep-alive
03:44:43.380,76ee02eb207e,001bc5094bf79c86,161,keep-alive
03:44:43.192,2c41a1241403,001bc5094bf79c86,155,keep-alive
03:44:45.890,58600bcb14c8,001bc5094bf79c86,162,appearance
03:44:45.343,74383ab8e119,001bc5094bf79c86,152,keep-alive
03:44:48.230,17a4c80093a0,001bc5094bf79c86,162,keep-alive
03:44:49.413,400cedeb051b,001bc5094bf79c86,165,keep-alive
03:44:49.213,b03495406193,001bc5094bf79c86,163,keep-alive
03:44:41.923,f877b8a16aa1,001bc5094bf79c86,158,keep-alive
03:44:49.821,d0034b3436f5,001bc5094bf79c86,162,keep-alive
03:44:49.097,1c1ac0ac354a,001bc5094bf79c86,194,keep-alive
03:44:49.160,78bdbcd66f74,001bc5094bf79c86,164,keep-alive
03:44:49.991,f877b8106fc3,001bc5094bf79c86,165,keep-alive
03:44:50.053,616d5166dfb9,001bc5094bf79c86,167,keep-alive
03:44:50.159,1c1ac0871034,001bc5094bf79c86,171,keep-alive
03:44:49.279,2bb9afabd3d9,001bc5094bf79c86,161,keep-alive
03:44:49.854,d0034be7f942,001bc5094bf79c86,161,keep-alive
03:44:49.826,76ee02eb207e,001bc5094bf79c86,171,keep-alive
03:44:41.923,f877b8a16aa1,001bc5094bf79c86,158,disappearance
03:44:50.358,2c41a1241403,001bc5094bf79c86,158,keep-alive
03:44:49.403,1c1ac0913c30,001bc5094bf79c86,173,keep-alive
03:44:50.396,0408b0638a52,001bc5094bf79c86,158,appearance
03:44:45.890,58600bcb14c8,001bc5094bf79c86,162,keep-alive
03:44:50.504,74383ab8e119,001bc5094bf79c86,154,keep-alive
03:44:53.898,17a4c80093a0,001bc5094bf79c86,167,keep-alive
03:44:52.884,400cedeb051b,001bc5094bf79c86,160,keep-alive
03:44:54.330,b03495406193,001bc5094bf79c86,165,keep-alive
03:44:45.890,58600bcb14c8,001bc5094bf79c86,162,disappearance
03:44:54.233,1c1ac0ac354a,001bc5094bf79c86,192,keep-alive
03:44:54.834,f877b8106fc3,001bc5094bf79c86,164,keep-alive
03:44:54.061,793a242c34c5,001bc5094bf79c86,161,appearance
03:44:55.216,616d5166dfb9,001bc5094bf79c86,162,keep-alive
03:44:54.558,1c1ac0871034,001bc5094bf79c86,169,keep-alive
03:44:54.970,2bb9afabd3d9,001bc5094bf79c86,162,keep-alive
03:44:55.510,d0034be7f942,001bc5094bf79c86,164,keep-alive
03:44:54.043,d0034b3436f5,001bc5094bf79c86,170,keep-alive
03:44:55.181,78bdbcd66f74,001bc5094bf79c86,164,keep-alive
03:44:54.881,1c1ac0913c30,001bc5094bf79c86,170,keep-alive
03:44:56.775,76ee02eb207e,001bc5094bf79c86,160,keep-alive
03:44:54.211,2c41a1241403,001bc5094bf79c86,154,keep-alive
03:44:50.396,0408b0638a52,001bc5094bf79c86,158,keep-alive
03:44:50.504,74383ab8e119,001bc5094bf79c86,154,keep-alive
03:44:50.396,0408b0638a52,001bc5094bf79c86,158,disappearance
03:44:58.791,f877b8a16aa1,001bc5094bf79c86,159,appearance
03:44:50.504,74383ab8e119,001bc5094bf79c86,154,disappearance
03:45:00.130,17a4c80093a0,001bc5094bf79c86,164,keep-alive
03:44:57.651,400cedeb051b,001bc5094bf79c86,159,keep-alive
03:45:00.365,b03495406193,001bc5094bf79c86,164,keep-alive
03:45:00.267,1c1ac0ac354a,001bc5094bf79c86,188,keep-alive
03:45:00.847,f877b8106fc3,001bc5094bf79c86,164,keep-alive
03:44:59.223,793a242c34c5,001bc5094bf79c86,157,keep-alive
03:45:00.380,616d5166dfb9,001bc5094bf79c86,167,keep-alive
03:44:59.672,1c1ac0871034,001bc5094bf79c86,174,keep-alive
03:45:01.181,2bb9afabd3d9,001bc5094bf79c86,168,keep-alive
03:45:01.551,d0034be7f942,001bc5094bf79c86,162,keep-alive
03:44:58.606,76ee02eb207e,001bc5094bf79c86,160,keep-alive
03:45:01.547,d0034b3436f5,001bc5094bf79c86,161,keep-alive
03:45:02.006,78bdbcd66f74,001bc5094bf79c86,166,keep-alive
03:45:00.373,1c1ac0913c30,001bc5094bf79c86,173,keep-alive
03:44:54.211,2c41a1241403,001bc5094bf79c86,154,keep-alive
03:44:54.211,2c41a1241403,001bc5094bf79c86,154,disappearance
03:44:57.651,400cedeb051b,001bc5094bf79c86,159,keep-alive
03:45:05.126,b03495406193,001bc5094bf79c86,164,keep-alive
03:44:58.791,f877b8a16aa1,001bc5094bf79c86,159,keep-alive
03:45:05.547,616d5166dfb9,001bc5094bf79c86,165,keep-alive
03:45:06.265,1c1ac0871034,001bc5094bf79c86,173,keep-alive
03:45:05.814,17a4c80093a0,001bc5094bf79c86,161,keep-alive
03:44:57.651,400cedeb051b,001bc5094bf79c86,159,disappearance
03:45:06.835,76ee02eb207e,001bc5094bf79c86,159,keep-alive
03:45:05.754,d0034b3436f5,001bc5094bf79c86,161,keep-alive
03:45:06.851,1c1ac0ac354a,001bc5094bf79c86,187,keep-alive
03:45:06.658,78bdbcd66f74,001bc5094bf79c86,166,keep-alive
03:45:06.786,f877b8106fc3,001bc5094bf79c86,165,keep-alive
03:45:06.554,793a242c34c5,001bc5094bf79c86,154,keep-alive
03:45:06.787,1c1ac0913c30,001bc5094bf79c86,170,keep-alive
03:45:06.312,2c41a1241403,001bc5094bf79c86,151,appearance
03:45:07.039,2bb9afabd3d9,001bc5094bf79c86,167,keep-alive
03:45:07.046,d0034be7f942,001bc5094bf79c86,163,keep-alive
03:44:58.791,f877b8a16aa1,001bc5094bf79c86,159,disappearance
03:45:08.184,74383ab8e119,001bc5094bf79c86,157,appearance
03:45:08.347,f877b8a16aa1,001bc5094bf79c86,156,appearance
03:45:10.015,17a4c80093a0,001bc5094bf79c86,164,keep-alive
03:45:11.170,b03495406193,001bc5094bf79c86,163,keep-alive
03:45:11.064,1c1ac0ac354a,001bc5094bf79c86,187,keep-alive
03:45:11.108,78bdbcd66f74,001bc5094bf79c86,168,keep-alive
03:45:11.373,f877b8106fc3,001bc5094bf79c86,168,keep-alive
03:45:08.719,793a242c34c5,001bc5094bf79c86,162,keep-alive
03:45:11.244,616d5166dfb9,001bc5094bf79c86,166,keep-alive
03:45:12.306,1c1ac0871034,001bc5094bf79c86,172,keep-alive
03:45:12.338,2bb9afabd3d9,001bc5094bf79c86,164,keep-alive
03:45:11.433,d0034be7f942,001bc5094bf79c86,163,keep-alive
03:45:10.955,76ee02eb207e,001bc5094bf79c86,160,keep-alive
03:45:12.693,d0034b3436f5,001bc5094bf79c86,160,keep-alive
03:45:12.996,1c1ac0913c30,001bc5094bf79c86,168,keep-alive
03:45:06.312,2c41a1241403,001bc5094bf79c86,151,keep-alive
03:45:08.184,74383ab8e119,001bc5094bf79c86,157,keep-alive
03:45:13.217,f877b8a16aa1,001bc5094bf79c86,159,keep-alive
03:45:06.312,2c41a1241403,001bc5094bf79c86,151,disappearance
03:45:14.530,400cedeb051b,001bc5094bf79c86,169,appearance
03:45:15.867,17a4c80093a0,001bc5094bf79c86,163,keep-alive
03:45:08.184,74383ab8e119,001bc5094bf79c86,157,disappearance
03:45:16.940,616d5166dfb9,001bc5094bf79c86,165,keep-alive
03:45:16.152,1c1ac0871034,001bc5094bf79c86,171,keep-alive
03:45:16.833,b03495406193,001bc5094bf79c86,164,keep-alive
03:45:16.721,d0034b3436f5,001bc5094bf79c86,167,keep-alive
03:45:17.102,1c1ac0ac354a,001bc5094bf79c86,183,keep-alive
03:45:18.075,78bdbcd66f74,001bc5094bf79c86,164,keep-alive
03:45:17.356,f877b8106fc3,001bc5094bf79c86,163,keep-alive
03:45:17.676,793a242c34c5,001bc5094bf79c86,161,disappearance
03:45:16.901,2bb9afabd3d9,001bc5094bf79c86,161,keep-alive
03:45:18.021,d0034be7f942,001bc5094bf79c86,163,keep-alive
03:45:18.702,76ee02eb207e,001bc5094bf79c86,162,keep-alive
03:45:19.034,1c1ac0913c30,001bc5094bf79c86,172,keep-alive
03:45:13.217,f877b8a16aa1,001bc5094bf79c86,159,keep-alive
03:45:18.738,400cedeb051b,001bc5094bf79c86,158,keep-alive
03:45:19.888,520f577334cd,001bc5094bf79c86,168,appearance
03:45:20.127,793a242c34c5,001bc5094bf79c86,164,appearance
03:45:13.217,f877b8a16aa1,001bc5094bf79c86,159,disappearance
03:45:21.708,17a4c80093a0,001bc5094bf79c86,168,keep-alive
03:45:22.507,b03495406193,001bc5094bf79c86,165,keep-alive
03:45:21.126,1c1ac0ac354a,001bc5094bf79c86,188,keep-alive
03:45:22.298,f877b8106fc3,001bc5094bf79c86,163,keep-alive
03:45:21.019,616d5166dfb9,001bc5094bf79c86,168,keep-alive
03:45:22.192,1c1ac0871034,001bc5094bf79c86,176,keep-alive
03:45:22.220,d0034be7f942,001bc5094bf79c86,165,keep-alive
03:45:23.633,76ee02eb207e,001bc5094bf79c86,165,keep-alive
03:45:22.755,d0034b3436f5,001bc5094bf79c86,166,keep-alive
03:45:23.342,78bdbcd66f74,001bc5094bf79c86,166,keep-alive
03:45:23.960,1c1ac0913c30,001bc5094bf79c86,167,keep-alive
03:45:24.406,2bb9afabd3d9,001bc5094bf79c86,161,keep-alive
03:45:25.012,793a242c34c5,001bc5094bf79c86,157,keep-alive
03:45:22.946,400cedeb051b,001bc5094bf79c86,171,keep-alive
03:45:26.177,520f577334cd,001bc5094bf79c86,161,keep-alive
03:45:27.809,616d5166dfb9,001bc5094bf79c86,165,keep-alive
03:45:27.675,1c1ac0871034,001bc5094bf79c86,174,keep-alive
03:45:26.997,17a4c80093a0,001bc5094bf79c86,162,keep-alive
03:45:28.188,b03495406193,001bc5094bf79c86,165,keep-alive
03:45:28.073,d0034b3436f5,001bc5094bf79c86,163,keep-alive
03:45:28.838,1c1ac0ac354a,001bc5094bf79c86,187,keep-alive
03:45:29.075,78bdbcd66f74,001bc5094bf79c86,166,keep-alive
03:45:28.826,f877b8106fc3,001bc5094bf79c86,164,keep-alive
03:45:29.078,1c1ac0913c30,001bc5094bf79c86,169,keep-alive
03:45:28.272,74383ab8e119,001bc5094bf79c86,154,appearance
03:45:28.264,d0034be7f942,001bc5094bf79c86,161,keep-alive
03:45:29.308,76ee02eb207e,001bc5094bf79c86,166,keep-alive
03:45:29.730,2bb9afabd3d9,001bc5094bf79c86,162,keep-alive
03:45:25.012,793a242c34c5,001bc5094bf79c86,157,keep-alive
03:45:22.946,400cedeb051b,001bc5094bf79c86,171,disappearance
03:45:26.177,520f577334cd,001bc5094bf79c86,161,keep-alive
03:45:33.446,793a242c34c5,001bc5094bf79c86,158,disappearance
03:45:34.052,616d5166dfb9,001bc5094bf79c86,163,keep-alive
03:45:34.082,1c1ac0871034,001bc5094bf79c86,175,keep-alive
03:45:34.501,17a4c80093a0,001bc5094bf79c86,162,keep-alive
03:45:34.597,b03495406193,001bc5094bf79c86,167,keep-alive
03:45:34.832,d0034b3436f5,001bc5094bf79c86,162,keep-alive
03:45:34.509,1c1ac0ac354a,001bc5094bf79c86,182,keep-alive
03:45:33.885,78bdbcd66f74,001bc5094bf79c86,165,keep-alive
03:45:34.644,f877b8106fc3,001bc5094bf79c86,167,keep-alive
03:45:34.026,1c1ac0913c30,001bc5094bf79c86,170,keep-alive
03:45:28.272,74383ab8e119,001bc5094bf79c86,154,keep-alive
03:45:35.224,2bb9afabd3d9,001bc5094bf79c86,168,keep-alive
03:45:34.667,d0034be7f942,001bc5094bf79c86,167,keep-alive
03:45:34.605,d8e0e1374fe3,001bc5094bf79c86,165,appearance
03:45:33.692,76ee02eb207e,001bc5094bf79c86,162,keep-alive
03:45:26.177,520f577334cd,001bc5094bf79c86,161,disappearance
03:45:35.711,f877b8a16aa1,001bc5094bf79c86,157,appearance
03:45:36.170,74383ab8e119,001bc5094bf79c86,169,disappearance
03:45:37.785,400cedeb051b,001bc5094bf79c86,171,appearance
03:45:39.440,1c1ac0ac354a,001bc5094bf79c86,188,keep-alive
03:45:39.210,616d5166dfb9,001bc5094bf79c86,164,keep-alive
03:45:40.111,1c1ac0871034,001bc5094bf79c86,172,keep-alive
03:45:39.818,17a4c80093a0,001bc5094bf79c86,167,keep-alive
03:45:39.601,d0034be7f942,001bc5094bf79c86,165,keep-alive
03:45:34.605,d8e0e1374fe3,001bc5094bf79c86,165,keep-alive
03:45:38.993,b03495406193,001bc5094bf79c86,164,keep-alive
03:45:39.368,76ee02eb207e,001bc5094bf79c86,166,keep-alive
03:45:39.031,d0034b3436f5,001bc5094bf79c86,163,keep-alive
03:45:39.911,78bdbcd66f74,001bc5094bf79c86,166,keep-alive
03:45:39.656,f877b8106fc3,001bc5094bf79c86,165,keep-alive
03:45:40.801,1c1ac0913c30,001bc5094bf79c86,168,keep-alive
03:45:41.253,2bb9afabd3d9,001bc5094bf79c86,162,keep-alive
03:45:41.627,f877b8a16aa1,001bc5094bf79c86,164,keep-alive
03:45:34.605,d8e0e1374fe3,001bc5094bf79c86,165,disappearance
03:45:42.692,793a242c34c5,001bc5094bf79c86,157,appearance
03:45:37.785,400cedeb051b,001bc5094bf79c86,171,keep-alive
03:45:43.503,74383ab8e119,001bc5094bf79c86,152,appearance
03:45:44.572,1c1ac0ac354a,001bc5094bf79c86,181,keep-alive
03:45:44.921,616d5166dfb9,001bc5094bf79c86,163,keep-alive
03:45:44.696,1c1ac0871034,001bc5094bf79c86,173,keep-alive
03:45:45.115,17a4c80093a0,001bc5094bf79c86,166,keep-alive
03:45:44.482,b03495406193,001bc5094bf79c86,167,keep-alive
03:45:43.784,76ee02eb207e,001bc5094bf79c86,171,keep-alive
03:45:45.620,d0034b3436f5,001bc5094bf79c86,164,keep-alive
03:45:45.661,78bdbcd66f74,001bc5094bf79c86,164,keep-alive
03:45:45.790,f877b8106fc3,001bc5094bf79c86,165,keep-alive
03:45:45.743,1c1ac0913c30,001bc5094bf79c86,167,keep-alive
03:45:45.649,2bb9afabd3d9,001bc5094bf79c86,163,keep-alive
03:45:45.832,d0034be7f942,001bc5094bf79c86,164,keep-alive
03:45:41.627,f877b8a16aa1,001bc5094bf79c86,164,keep-alive
03:45:37.785,400cedeb051b,001bc5094bf79c86,171,disappearance
03:45:45.944,2c41a1241403,001bc5094bf79c86,155,appearance
03:45:49.764,793a242c34c5,001bc5094bf79c86,162,keep-alive
03:45:49.144,400cedeb051b,001bc5094bf79c86,157,appearance
03:45:48.670,74383ab8e119,001bc5094bf79c86,153,keep-alive
03:45:41.627,f877b8a16aa1,001bc5094bf79c86,164,disappearance
03:45:50.060,1c1ac0ac354a,001bc5094bf79c86,185,keep-alive
03:45:50.361,616d5166dfb9,001bc5094bf79c86,163,keep-alive
03:45:51.282,1c1ac0871034,001bc5094bf79c86,170,keep-alive
03:45:51.157,17a4c80093a0,001bc5094bf79c86,165,keep-alive
03:45:50.947,d0034be7f942,001bc5094bf79c86,160,keep-alive
03:45:51.439,b03495406193,001bc5094bf79c86,168,keep-alive
03:45:50.246,76ee02eb207e,001bc5094bf79c86,163,keep-alive
03:45:51.109,d0034b3436f5,001bc5094bf79c86,163,keep-alive
03:45:51.087,78bdbcd66f74,001bc5094bf79c86,166,keep-alive
03:45:51.745,f877b8106fc3,001bc5094bf79c86,163,keep-alive
03:45:51.599,1c1ac0913c30,001bc5094bf79c86,166,keep-alive
03:45:51.505,2bb9afabd3d9,001bc5094bf79c86,166,keep-alive
03:45:45.944,2c41a1241403,001bc5094bf79c86,155,keep-alive
03:45:53.847,793a242c34c5,001bc5094bf79c86,166,keep-alive
03:45:45.944,2c41a1241403,001bc5094bf79c86,155,disappearance
03:45:52.629,400cedeb051b,001bc5094bf79c86,170,keep-alive
03:45:48.670,74383ab8e119,001bc5094bf79c86,153,keep-alive
03:45:56.067,616d5166dfb9,001bc5094bf79c86,167,keep-alive
03:45:56.239,1c1ac0871034,001bc5094bf79c86,168,keep-alive
03:45:54.094,17a4c80093a0,001bc5094bf79c86,158,keep-alive
03:45:55.100,b03495406193,001bc5094bf79c86,167,keep-alive
03:45:55.927,76ee02eb207e,001bc5094bf79c86,162,keep-alive
03:45:56.968,d0034b3436f5,001bc5094bf79c86,166,keep-alive
03:45:56.289,1c1ac0ac354a,001bc5094bf79c86,184,keep-alive
03:45:55.889,78bdbcd66f74,001bc5094bf79c86,167,keep-alive
03:45:56.277,f877b8106fc3,001bc5094bf79c86,164,keep-alive
03:45:56.911,1c1ac0913c30,001bc5094bf79c86,169,keep-alive
03:45:56.463,2bb9afabd3d9,001bc5094bf79c86,169,keep-alive
03:45:55.710,d0034be7f942,001bc5094bf79c86,162,keep-alive
03:45:55.729,74383ab8e119,001bc5094bf79c86,168,disappearance
03:45:57.579,f877b8a16aa1,001bc5094bf79c86,157,appearance
03:45:58.470,793a242c34c5,001bc5094bf79c86,162,keep-alive
03:45:58.299,400cedeb051b,001bc5094bf79c86,168,keep-alive
03:45:59.875,616d5166dfb9,001bc5094bf79c86,163,keep-alive
03:46:00.442,1c1ac0871034,001bc5094bf79c86,175,keep-alive
03:46:00.150,17a4c80093a0,001bc5094bf79c86,159,keep-alive
03:46:01.140,b03495406193,001bc5094bf79c86,163,keep-alive
03:45:59.796,76ee02eb207e,001bc5094bf79c86,161,keep-alive
03:45:59.521,d0034b3436f5,001bc5094bf79c86,161,keep-alive
03:46:01.964,1c1ac0ac354a,001bc5094bf79c86,188,keep-alive
03:46:00.819,78bdbcd66f74,001bc5094bf79c86,169,keep-alive
03:46:01.117,f877b8106fc3,001bc5094bf79c86,163,keep-alive
03:46:01.119,1c1ac0913c30,001bc5094bf79c86,170,keep-alive
03:46:02.321,2bb9afabd3d9,001bc5094bf79c86,160,keep-alive
03:46:01.762,d0034be7f942,001bc5094bf79c86,163,keep-alive
03:46:01.952,40163b200510,001bc5094bf79c86,166,appearance
03:45:57.579,f877b8a16aa1,001bc5094bf79c86,157,keep-alive
03:46:04.115,2c41a1241403,001bc5094bf79c86,166,appearance
03:46:04.702,400cedeb051b,001bc5094bf79c86,158,keep-alive
03:46:02.832,793a242c34c5,001bc5094bf79c86,158,keep-alive
03:46:05.651,17a4c80093a0,001bc5094bf79c86,160,keep-alive
03:45:57.579,f877b8a16aa1,001bc5094bf79c86,157,disappearance
03:46:06.180,1c1ac0ac354a,001bc5094bf79c86,182,keep-alive
03:46:06.388,616d5166dfb9,001bc5094bf79c86,172,keep-alive
03:46:06.485,1c1ac0871034,001bc5094bf79c86,173,keep-alive
03:46:06.906,d0034be7f942,001bc5094bf79c86,168,keep-alive
03:46:06.461,b03495406193,001bc5094bf79c86,170,keep-alive
03:46:04.665,76ee02eb207e,001bc5094bf79c86,158,keep-alive
03:46:06.279,d0034b3436f5,001bc5094bf79c86,168,keep-alive
03:46:07.315,78bdbcd66f74,001bc5094bf79c86,167,keep-alive
03:46:07.179,f877b8106fc3,001bc5094bf79c86,169,keep-alive
03:46:07.701,1c1ac0913c30,001bc5094bf79c86,171,keep-alive
03:46:07.465,2bb9afabd3d9,001bc5094bf79c86,159,keep-alive
03:46:01.952,40163b200510,001bc5094bf79c86,166,keep-alive
03:46:08.815,793a242c34c5,001bc5094bf79c86,154,keep-alive
03:46:01.952,40163b200510,001bc5094bf79c86,166,disappearance
03:46:04.115,2c41a1241403,001bc5094bf79c86,166,keep-alive
03:46:04.702,400cedeb051b,001bc5094bf79c86,158,keep-alive
03:46:12.091,616d5166dfb9,001bc5094bf79c86,169,keep-alive
03:46:10.320,1c1ac0871034,001bc5094bf79c86,169,keep-alive
03:46:11.873,17a4c80093a0,001bc5094bf79c86,171,keep-alive
03:46:12.328,b03495406193,001bc5094bf79c86,167,keep-alive
03:46:04.665,76ee02eb207e,001bc5094bf79c86,158,keep-alive
03:46:10.491,d0034b3436f5,001bc5094bf79c86,160,keep-alive
03:46:11.854,1c1ac0ac354a,001bc5094bf79c86,185,keep-alive
03:46:11.786,78bdbcd66f74,001bc5094bf79c86,175,keep-alive
03:46:12.162,f877b8106fc3,001bc5094bf79c86,165,keep-alive
03:46:04.115,2c41a1241403,001bc5094bf79c86,166,disappearance
03:46:12.839,1c1ac0913c30,001bc5094bf79c86,171,keep-alive
03:46:13.133,2bb9afabd3d9,001bc5094bf79c86,161,keep-alive
03:46:12.755,d0034be7f942,001bc5094bf79c86,159,keep-alive
03:46:04.665,76ee02eb207e,001bc5094bf79c86,158,disappearance
03:46:12.853,74383ab8e119,001bc5094bf79c86,157,appearance
03:46:04.702,400cedeb051b,001bc5094bf79c86,158,disappearance
03:46:14.616,400cedeb051b,001bc5094bf79c86,158,appearance
03:46:12.624,793a242c34c5,001bc5094bf79c86,161,keep-alive
03:46:15.506,76ee02eb207e,001bc5094bf79c86,162,appearance
03:46:16.128,f877b8a16aa1,001bc5094bf79c86,158,appearance
03:46:16.725,616d5166dfb9,001bc5094bf79c86,168,keep-alive
03:46:17.097,1c1ac0871034,001bc5094bf79c86,171,keep-alive
03:46:15.926,17a4c80093a0,001bc5094bf79c86,165,keep-alive
03:46:16.738,b03495406193,001bc5094bf79c86,165,keep-alive
03:46:17.828,d0034b3436f5,001bc5094bf79c86,170,keep-alive
03:46:17.006,1c1ac0ac354a,001bc5094bf79c86,184,keep-alive
03:46:17.959,78bdbcd66f74,001bc5094bf79c86,167,keep-alive
